anty,anti;,,,,,,
anugrah,anugerah,,,,,,
anyeng,anjing,,,,,,
anyiennnnggg,anjing,,,,,,
anyiiiiiiingggg,anjing,,,,,,
anying,anjing;,,,,,,
anzing,anjing;,,,,,,
aoa,apa;,,,,,,
aok,iya;,,,,,,
aowakwowkwoakw,wkwk,,,,,,
ap,apa,,,,,,
"apa""",apa-apa,,,,,,
apa2,apa-apa,,,,,,
apa2an,apa apaan;,,,,,,
apa2in,apa apakan;,,,,,,
apa2nya,apa-apanya,,,,,,
apaa,apa,,,,,,
apaÃ£â€šÃ¢Â²,apa-apa,,,,,,
apaaa,apa,,,,,,
apaaan,apaan,,,,,,
apaÃƒâ€šÃ‚Â²,apa-apa,,,,,,
apaalahh,apalah,,,,,,
apaandah,apaan deh;,,,,,,
apaansi,apa sih;,,,,,,
apaapaan,apa apaan;,,,,,,
apaapalah,apa sajalah;,,,,,,
apaapun,apapun;,,,,,,
apadong,apa dong;,,,,,,
apah,apa,,,,,,
apain,apai,,,,,,
apain,apa kan,,,,,,
apaka,apakah;,,,,,,
apakabar,apa kabar;,,,,,,
apakabss,apa kabar;,,,,,,
apakk,apa;,,,,,,
apal,hapal,,,,,,
apalag,apalah;,,,,,,
apalagiii,apalagi,,,,,,
apalai,apalagi,,,,,,
apalg,apalagi,,,,,,
apalgi,apalagi,,,,,,
apamaunya,apa maunya;,,,,,,
apamnya,alamnya;,,,,,,
apan,apaan;,,,,,,
apane,apanya;,,,,,,
apankah,kapan kah;,,,,,,
apann,apaan;,,,,,,
apaoun,apapun;,,,,,,
apaoun,apapun,,,,,,
aparat2,aparat aparat;,,,,,,
apasalahnya,apa salahnya;,,,,,,
apasi,apa sih;,,,,,,
apasih,apa sih;,,,,,,
apasih,apa sih,,,,,,
apasihhh,apasih,,,,,,
apbd,anggaran pendapatan dan belanja daerah;,,,,,,
apbn,anggaran pendapatan dan belanja negara;,,,,,,
apdet,update;,,,,,,
ape,apa,,,,,,
ape2,apa apa;,,,,,,
apelancau,ape lancau;,,,,,,
apenista,penista;,,,,,,
aph,apa;,,,,,,
apik,bagus,,,,,,
apikkkk,apik,,,,,,
apk,apakah;,,,,,,
apkabar,apa kabar;,,,,,,
apkah,apakah;,,,,,,
apkh,apakah;,,,,,,
aplg,apa lagi;,,,,,,
aplg,apalagi,,,,,,
aplgi,apa lagi;,,,,,,
aplgie,apa lagi;,,,,,,
aplikasiin,mengaplikasikan,,,,,,
aplks,aplikasi,,,,,,
aplod,mengunggah,,,,,,
aplot,unggah;,,,,,,
apo,apa,,,,,,
apose,apa sih;,,,,,,
app,aplikasi,,,,,,
appa,apa,,,,,,
applikasi,aplikasi,,,,,,
appnya,aplikasinyya;,,,,,,
appsi,asosiasi pedagang pasar seluruh indonesia;,,,,,,
apsi,apa sih,,,,,,
apun,apapun,,,,,,
apus,hapus,,,,,,
apuss,hapus;,,,,,,
apz,apa;,,,,,,
aq,aku,,,,,,
aqiqah,akikah;,,,,,,
aqu,aku,,,,,,
aquh,aku;,,,,,,
arab2,arab-arab,,,,,,
arab2an,arab araban;,,,,,,
arabislam,arab islam;,,,,,,
arahbaruindonesia,arah baru indonesia;,,,,,,
aras2en,enggan;,,,,,,
arep,mau;,,,,,,
arghhh,ah,,,,,,
arghhhhh,ah,,,,,,
argimumen,argumen,,,,,,
arhh,ah;,,,,,,
aromatics,aromatik;,,,,,,
artine,artinya;,,,,,,
artinx,artinya;,,,,,,
artiny,artinya;,,,,,,
"artis""",artis-artis,,,,,,
artis2,artis-artis,,,,,,
artisann,artisan,,,,,,
artisnyaa,artisnya,,,,,,
"artist""",artis-artis,,,,,,
artix,artinya,,,,,,
arulin,pada bermain;,,,,,,
arut,larut;,,,,,,
asaa,asa,,,,,,
asaan,asahan;,,,,,,
asalbukanjokowi,asal bukan jokowi;,,,,,,
asall,asal;,,,,,,
asbun,asal bunyi;,,,,,,
asdep,asisten deputi;,,,,,,
aseeeem,asem,,,,,,
aseeqq,asyik;,,,,,,
asek,asyik;,,,,,,
asekk,asyik;,,,,,,
aselik,asli;,,,,,,
aseng,asing;,,,,,,
asesoris,aksesori;,,,,,,
aset2,aset aset;,,,,,,
asetcurian,aset curian,,,,,,
asew,anjing;,,,,,,
ashar,asar;,,,,,,
asiangames2018,asian games 2018;,,,,,,
asiangameskita,asian games kita;,,,,,,
asibg,asing;,,,,,,
asik,asyik;,,,,,,
asik,asyik,,,,,,
asik2,asyik asyik;,,,,,,
asikkk,asyik,,,,,,
asing2,asing asing;,,,,,,
ask,tanya;,,,,,,
aslii,asli,,,,,,
aslii,asli,,,,,,
asliii,asli,,,,,,
asliiii,asli,,,,,,
asliiiii,asli,,,,,,
asline,aslinya;,,,,,,
aslinyo,aslinya,,,,,,
asliserunya,asli serunya;,,,,,,
asn,aparatur sipil negara;,,,,,,
asongan2,asongan asongan;,,,,,,
asoy,asyik;,,,,,,
assalammualaikum,asalamualaikum;,,,,,,
assalamu,asalamualaikum;,,,,,,
assalamualaikumalhamdulillahhasil,assalamualaykum alhamdulillah hasil;,,,,,,
assalamuallaikum,assalamualaykum;,,,,,,
assasin,assassin;,,,,,,
assassinations,assassination;,,,,,,
asset,aset;,,,,,,
assets,aset;,,,,,,
assimilate,asimilasi;,,,,,,
asstag,astaga;,,,,,,
astafirullah,astaghfirullah,,,,,,
astagaa,astaga,,,,,,
astagaaa,astaga,,,,,,
astagaaaa,astaga,,,,,,
astagaaaaaa,astaga,,,,,,
astagaaaaaaaa,astaga,,,,,,
astagah,astaga,,,,,,
astagfirllah,astaghfirullah,,,,,,
astagfirlloh,astaghfirullah,,,,,,
astagfirrullah,astaghfirullah,,,,,,
astagfirullah,astaghfirullah,,,,,,
astagfirullh,astaghfirullah,,,,,,
astagfiruloh,astaghfirullah,,,,,,
astaghfar,astaghfirullah,,,,,,
astaghfirullah,astaghfirullah,,,,,,
astaghfirullohal,astagfirullahal;,,,,,,
astauviruloh,astaghfirullah,,,,,,
astgfrlh,astaghfirullah,,,,,,
astgfrullah,astaghfirullah,,,,,,
asu,anjing;,,,,,,
asuan,asuhan;,,,,,,
asuog,asu;,,,,,,
asutolol,asu tolol;,,,,,,
asuu,asu;,,,,,,
asuuu,asu,,,,,,
asuuu,anjing,,,,,,
asw,anjing;,,,,,,
asyek,asyik;,,,,,,
asyikk,asyik;,,,,,,
asyikkkkk,asyik,,,,,,
asyikm3nang,asyik menang;,,,,,,
asymetric,asimetri;,,,,,,
asysyihaa,asy syifa;,,,,,,
atao,atau;,,,,,,
atarturk,ataturk;,,,,,,
atassan,atasan,,,,,,
atassss,atas,,,,,,
atauatau05atauatau0atauatau0,atau;,,,,,,
atauatauatau,atau;,,,,,,
atauatauatau201atauatau201atauatauatau201atauatau,atau;,,,,,,
atauatauatauatau,atau;,,,,,,
atauatauatauatauatauatauatauatauatauatau,atau;,,,,,,
atauem,atau;,,,,,,
atauhr,atau;,,,,,,
ataus,atau;,,,,,,
ateknya,anteknya;,,,,,,
atheis,ateis;,,,,,,
atheisdete,ateis mati;,,,,,,
atheist,ateis;,,,,,,
athies,ateis;,,,,,,
athoh,atuh;,,,,,,
ati,hati;,,,,,,
"ati""",hati-hati,,,,,,
ati2,hati-hati,,,,,,
atine,hatinya;,,,,,,
atit,sakit;,,,,,,
atlit,atlet;,,,,,,
atmajaya,atma jaya;,,,,,,
ato,atau,,,,,,
ato,atau,,,,,,
atongkepoh,atomg kepo;,,,,,,
atribut2,atribut atribut;,,,,,,
ats,atas,,,,,,
att,ayu ting ting,,,,,,
attabrani,ath thabrani;,,,,,,
attas,atas;,,,,,,
attitude,sikap,,,,,,
attutude,sikap,,,,,,
atu,satu,,,,,,
atuhh,atuh,,,,,,
atuhhh,atuh,,,,,,
atur2,atur atur;,,,,,,
atutt,takut,,,,,,
atuu,satu,,,,,,
atw,atau,,,,,,
aulyaa,auliya;,,,,,,
aurot,aurat,,,,,,
ausi,australia;,,,,,,
aussie,australia;,,,,,,
autuhh,tau tuh,,,,,,
aviaa,avia;,,,,,,
aw,awkarin,,,,,,
awaas,awas,,,,,,
awaass,awas;,,,,,,
awakarin,awkarin;,,,,,,
awakmu,badanmu;,,,,,,
awal2,awal-awal,,,,,,
awareness,kesadaran,,,,,,
awek,cewek;,,,,,,
awk,awak,,,,,,
awkeren,keren;,,,,,,
awl,awal,,,,,,
awoohhh,allah,,,,,,
awsum,keren;,,,,,,
awutawutan,awut awutan;,,,,,,
ay,say;,,,,,,
aya,ada;,,,,,,
ayahh,ayah,,,,,,
ayak2,ayak ayak;,,,,,,
ayamkampus,ayam kampus;,,,,,,
ayamorr,ayamor;,,,,,,
ayang,sayang;,,,,,,
ayangnya,kekasihnya,,,,,,
ayank,sayang,,,,,,
ayashiyan,ayashiya;,,,,,,
ayat2,ayat ayat;,,,,,,
ayoh,ayo;,,,,,,
ayohbangsa,ayo bangsa;,,,,,,
ayoindonesia,ayo indonesia;,,,,,,
ayok,ayo;,,,,,,
ayokedamraman,ayo ke dam raman;,,,,,,
ayokefestivalpesonabunaken,ayo ke festival pesona bunaken;,,,,,,
ayoklaa,ayolah,,,,,,
ayoo,ayo,,,,,,
ayooo,ayo,,,,,,
ayoook,ayo,,,,,,
ayoookkkkkk,ayo,,,,,,
ayoooo,ayo,,,,,,
ayooook,ayo,,,,,,
ayopenjarakan,ayo penjarakan;,,,,,,
ayosavepakahok,ayo lindungi pak ahok;,,,,,,
ayuh,ayo;,,,,,,
ayuk,ayo,,,,,,
ayukk,ayo,,,,,,
ayunee,cantiknya,,,,,,
ayuting,ayu ting ting,,,,,,
ayutingting,ayu ting ting;,,,,,,
ayuu,ayu,,,,,,
ayyub,ayub;,,,,,,
az,aja,,,,,,
aza,saja,,,,,,
azaab,azab,,,,,,
azas,asas;,,,,,,
azeeeek,asyik,,,,,,
azekkkk,asyik,,,,,,
azhan,azan;,,,,,,
aziim,azim;,,,,,,
azu,anjing,,,,,,
b2,berdua,,,,,,
b2an,berduaan,,,,,,
b3,bertiga,,,,,,
b4,berempat;,,,,,,
baa,ba;,,,,,,
baaaaaang,bang,,,,,,
baag,ba;,,,,,,
baahahahahahahahahhahah,haha;,,,,,,
baaiikkk,baik,,,,,,
baang,bang,,,,,,
baanget,banget,,,,,,
baangg,abang;,,,,,,
baanggeettt,banget,,,,,,
babang,abang,,,,,,
babangnya,abangnya;,,,,,,
babeh,ayah;,,,,,,
babget,banget,,,,,,
babihok,babi ahok;,,,,,,
babiii,babi,,,,,,
baby,bayi,,,,,,
babyy,baby;,,,,,,
baca2,baca-baca,,,,,,
baca2in,bacakan;,,,,,,
bacaaaa,baca,,,,,,
bacahalah,bacalah,,,,,,
bacain,bacakan;,,,,,,
bacakorankaltim,baca koran kalimantan timur;,,,,,,
backingin,melindungi;,,,,,,
backstage,back stage;,,,,,,
backstage,belakang panggung,,,,,,
backtocampus,back to campus;,,,,,,
bacod,bacot;,,,,,,
bacoooooottt,bacot,,,,,,
bacotin,bacoti,,,,,,
badaaiii,badai,,,,,,
badaaiik,menakjubkan,,,,,,
badaii,badai,,,,,,
badboy,bad boy;,,,,,,
badingkan,membandingkan,,,,,,
badjingan,bajingan;,,,,,,
badut2,badut badut;,,,,,,
baduy,badui;,,,,,,
bae,baik;,,,,,,
bae2,baik-baik,,,,,,
baek,baik,,,,,,
baek,baik,,,,,,
baek2,baik-baik,,,,,,
baek2in,baik baiki;,,,,,,
bagaatt,banget,,,,,,
bagaiamana,bagaimana;,,,,,,
bagaimanaaa,bagaimana,,,,,,
bagaimna,bagaimana;,,,,,,
bagaimnpun,bagaimana;,,,,,,
baget,banget,,,,,,
baggona,begitu;,,,,,,
bagi2,bagi-bagi,,,,,,
bagia,bagian;,,,,,,
bagian2,bagian bagian;,,,,,,
bagiii,bagi,,,,,,
bagiin,membagikan,,,,,,
bagimane,bagaimana;,,,,,,
bagmna,bagaimana;,,,,,,
baguass,bagus,,,,,,
bagus2,bagus-bagus,,,,,,
bagusgatau,bagus tidak tahu,,,,,,
bagusnyeee,bagusnya,,,,,,
baguss,bagus,,,,,,
bagusss,bagus,,,,,,
bagusss,bagus,,,,,,
bagussss,bagus,,,,,,
bagussss,bagus,,,,,,
baguuus,bagus,,,,,,
baguuuuus,bagus,,,,,,
bahaha,haha;,,,,,,
bahalul,bahlul;,,,,,,
bahanakan,bahan akan;,,,,,,
bahancoli,bahan coli;,,,,,,
bahas2,bahas-bahas,,,,,,
bahasaambon,bahasa ambon;,,,,,,
bahasami,bahasa kamu,,,,,,
bahawa,bahwa;,,,,,,
bahayain,membahayakan,,,,,,
bahkn,bahkan;,,,,,,
bahong,bohong;,,,,,,
bahtiar,bachtiar;,,,,,,
bahwasa,bahwasanya;,,,,,,
bahwasannya,bahwasanya;,,,,,,
baidab,biadab;,,,,,,
baik2,baik-baik,,,,,,
baik2nya,baik-baiknya,,,,,,
baikk,baik,,,,,,
baikxa,baiknya,,,,,,
baiq,baik;,,,,,,
bajad,bejat;,,,,,,
bajaktanah,bajak tanah;,,,,,,
bajay,bajaj;,,,,,,
bajet,budget;,,,,,,
baju.a,bajunya,,,,,,
baju2,baju-baju,,,,,,
bajua,bajunya;,,,,,,
baju'a,bajunya,,,,,,
bak,bagaikan,,,,,,
bakajaer,balajaer,,,,,,
bakal,akan,,,,,,
bakalan,akan;,,,,,,
bakar2,bakar bakar;,,,,,,
bakar2in,bakar-bakari,,,,,,
bakattt,bakat,,,,,,
bakaum,bakau;,,,,,,
baktang,batang;,,,,,,
balaikota,balai kota;,,,,,,
balance,seimbang,,,,,,
balatak,kotor;,,,,,,
bal-balan,sepak bola,,,,,,
bales,balas,,,,,,
bales2in,balas-membalas,,,,,,
balesin,balaskan;,,,,,,
balesnya,balasnya;,,,,,,
balga,besar;,,,,,,
baligh,balig;,,,,,,
baliik,balik;,,,,,,
balik,kembali,,,,,,
balikiinkesolo,balikan ke solo;,,,,,,
balikin,kembalikan;,,,,,,
balikinkesolo,balikan ke solo;,,,,,,
baliq,balig;,,,,,,
bamsoet,bambang soesatyo;,,,,,,
banagari,bernegara;,,,,,,
banci2,banci banci;,,,,,,
banciiiii,banci,,,,,,
bandara2,bandara bandara;,,,,,,
bandarq,bandarku;,,,,,,
banding2in,membanding bandingkan;,,,,,,
bandingin,bandingkan,,,,,,
bandingin,bandingkan,,,,,,
bandunggeulis,bandung cantik;,,,,,,
bandungharmonis,bandung harmonis;,,,,,,
bandungvotenuruli,bandung memilih nuruli;,,,,,,
bang,kakak,,,,,,
banga,bangsa;,,,,,,
bangaa,bangga,,,,,,
bangad,bangsat;,,,,,,
bangat,banget,,,,,,
bangat,banget,,,,,,
bangcat,bangsat,,,,,,
bangdat,bangsat;,,,,,,
banged,banget,,,,,,
bangedd,banget,,,,,,
bangedt,banget,,,,,,
bangeeeeetttt,banget,,,,,,
bangeeeet,banget,,,,,,
bangeeet,banget,,,,,,
bangeeettt,banget,,,,,,
bangeer,banget,,,,,,
bangeet,banget,,,,,,
bangeett,banget,,,,,,
bangeettt,banget,,,,,,
bangeg,banget,,,,,,
bangen,banget;,,,,,,
banger,banget,,,,,,
bangetnih,banget nih;,,,,,,
bangets,banget,,,,,,
bangetsss,banget,,,,,,
bangett,banget,,,,,,
bangett,banget,,,,,,
bangettt,banget,,,,,,
bangetttt,banget,,,,,,
bangetttt,banget,,,,,,
bangettttt,banget,,,,,,
bangetttttt,banget,,,,,,
bangettttttt,banget,,,,,,
bangetttttttt,banget,,,,,,
bangetttttyt,banget,,,,,,
bangg,abang,,,,,,
"bangga""in",membangga-banggakan,,,,,,
bangga2in,membangga-banggakan,,,,,,
banggaÃƒÂ¢,bangga;,,,,,,
banggain,banggakan,,,,,,
banggeett,banget,,,,,,
bangget,banget,,,,,,
banggett,banget,,,,,,
bangke,bangkai,,,,,,
bangkitin,bangkitan;,,,,,,
bangkret,bangkrut,,,,,,
bangrt,banget,,,,,,
bangsa2,bangsa bangsa;,,,,,,
bangsaanjing,bangsa anjing;,,,,,,
bangsaat,bangsat;,,,,,,
bangsaatt,bangsat;,,,,,,
bangsad,bangsat;,,,,,,
bangsag,bangsat;,,,,,,
bangsat2in,bangsat bangsatin;,,,,,,
bangsatdi,bangsat di;,,,,,,
bangshad,bangsat,,,,,,
bangsst,bangsat,,,,,,
bangst,bangsat,,,,,,
bangsul,bangsat;,,,,,,
bangsull,bangsat;,,,,,,
bangt,banget,,,,,,
bangt,banget,,,,,,
"bangt""",banget-banget,,,,,,
bangunin,bangunkan;,,,,,,
bangzat,bangsat;,,,,,,
banhet,banget,,,,,,
banjingan,bajingan;,,,,,,
bank2,bank bank;,,,,,,
banser,barisan serba guna;,,,,,,
bansos,bantuan sosial,,,,,,
bante,bantai,,,,,,
bantenÃƒÂ°,banten;,,,,,,
banterin,percepat;,,,,,,
bantet,bantat;,,,,,,
bantet,pendek,,,,,,
bantu2,bantu bantu;,,,,,,
bantuanny,bantuannya,,,,,,
bantuanx,bantuannya;,,,,,,
bantuim,bantu,,,,,,
bantuin,bantu,,,,,,
bantuin,membantu,,,,,,
bantuk,bentuk;,,,,,,
banun,bangun;,,,,,,
banx,abang,,,,,,
bany,banyak;,,,,,,
banya,banyak,,,,,,
banyaaaaaak,banyak,,,,,,
banyaaaak,banyak,,,,,,
banyaak,banyak,,,,,,
banyak2,banyak-banyak,,,,,,
banyakin,membanyaki,,,,,,
banyk,banyak;,,,,,,
banyok,banyak;,,,,,,
bapaak,bapak;,,,,,,
bapak2,bapak bapak;,,,,,,
bapake,ayahnya;,,,,,,
bapake,bapaknya,,,,,,
bapaklu,bapakmu;,,,,,,
bapaknya,bapaknya,,,,,,
bapanya,bapaknya;,,,,,,
bape,bawa perasaan,,,,,,
bapeeeer,bawa perasaan,,,,,,
bapeerr,bawa perasaan,,,,,,
baper,bawa perasaan,,,,,,
baper,bawa perasaan,,,,,,
baperan,bawa perasaan;,,,,,,
baperan,bawa perasaan,,,,,,
bapermania,bawa perasaan mania;,,,,,,
bapernya,bawa perasaannya;,,,,,,
baperr,bawa perasaan,,,,,,
bappenas,badan perencanaan pembangunan nasional;,,,,,,
baraang,barang,,,,,,
barang2,barang-barang,,,,,,
barangsiapa,barang siapa;,,,,,,
barat2,barat barat;,,,,,,
bareng2,bareng bareng;,,,,,,
barengg,bareng,,,,,,
bareskrim,badan reserse kriminal;,,,,,,
barisangussholah,barisan gus sholah;,,,,,,
barokah,barakat;,,,,,,
barokalloh,barakallah;,,,,,,
baru2,baru-baru,,,,,,
baruÃƒÂ¢,baru;,,,,,,
baruu,baru,,,,,,
baryaw,sabar ya;,,,,,,
baryw,sabar ya;,,,,,,
basah2,basah basah;,,,,,,
basah2an,basah basahan;,,,,,,
basically,pada dasarnya;,,,,,,
basii,basi;,,,,,,
baso,bakso;,,,,,,
basodaraa,bersaudara,,,,,,
basukibtp,basuki tjahaja purnama;,,,,,,
basukigameover,basuki kalah;,,,,,,
bat,banget,,,,,,
bataknese,orang batak;,,,,,,
batesin,batasi,,,,,,
batesnya,batasnya,,,,,,
bathil,batil;,,,,,,
bathin,batin;,,,,,,
batikk,batik,,,,,,
batre,baterai;,,,,,,
battt,banget,,,,,,
battttttttt,banget,,,,,,
batwc,banget,,,,,,
bau2,bau bau;,,,,,,
bauu,bau;,,,,,,
"bawa""",bawa-bawa,,,,,,
bawa2,bawa-bawa,,,,,,
bawaÃƒÂ¢Ã‚Â²,bawa;,,,,,,
bawah2,bawah bawah;,,,,,,
bawak,bawa,,,,,,
bawaslu,badan pengawas pemilihan umum;,,,,,,
bawasluÃƒÂ¢,badan pengawas pemilihan umum;,,,,,,
bay,selamat tinggal;,,,,,,
bayangin,bayangkan,,,,,,
bayanginnya,membayanginya;,,,,,,
bayaranatausuruhan,bayaran atau suruhan;,,,,,,
bayarin,bayarkan;,,,,,,
bayiik,bayi;,,,,,,
bayk,baik;,,,,,,
bazeng,anjir;,,,,,,
bazengg,bajingan,,,,,,
bb,berat badan,,,,,,
bberapa,beberapa;,,,,,,
bbeuh,beuh;,,,,,,
bbm,bahan bakar minyak;,,,,,,
bbmhakrakyat,bahan bakar minyak hak rakyat;,,,,,,
bbmlistrik,bahan bakar minyak listrik;,,,,,,
bbmmilikrakyat,bahan bakar minyak milik rakyat;,,,,,,
bbrapa,beberapa;,,,,,,
bbrp,beberapa,,,,,,
bbrpa,beberapa,,,,,,
bbrpx,beberapa kali;,,,,,,
bbual,bual;,,,,,,
bbwapril,bangbang wetan april;,,,,,,
bc,baca,,,,,,
bc,baca,,,,,,
bca,baca,,,,,,
bcahaya,bercahaya;,,,,,,
bcnda,bercanda,,,,,,
bcr,bocor;,,,,,,
bcranya,bicaranya;,,,,,,
bcs,soalnya;,,,,,,
bct,bacot;,,,,,,
bda,beda;,,,,,,
bdampingan,berdampingan,,,,,,
bdan,badan,,,,,,
bdaya,budaya;,,,,,,
bdg,bandung;,,,,,,
bdk,budak;,,,,,,
bdn,badan,,,,,,
bdya,budaya;,,,,,,
bearti,berarti;,,,,,,
beautiful,cantik;,,,,,,
beautiful,cantik,,,,,,
beauty,cantik;,,,,,,
beb,sayang;,,,,,,
bebel,sulit mengerti,,,,,,
beberes,beres beres;,,,,,,
bebisik,berbisik;,,,,,,
bebrapa,beberapa;,,,,,,
bebrp,beberapa,,,,,,
bebs,sayang;,,,,,,
beca,becak;,,,,,,
becakap,bercakap;,,,,,,
becanda,bercanda;,,,,,,
becandaan,bercandaan;,,,,,,
becandain,bercandai;,,,,,,
because,soalnya;,,,,,,
beda2,beda-beda,,,,,,
bedaa,beda,,,,,,
bedaaa,beda,,,,,,
bedain,membedakan,,,,,,
bedain,membedakan,,,,,,
bedainnya,membedakannya,,,,,,
bedanyaaa,bedanya,,,,,,
bederet,berderet,,,,,,
bediuzzama,bediuzzaman;,,,,,,
bedoa,berdoa;,,,,,,
bedua,berdua,,,,,,
beepegang,berpegang;,,,,,,
beer,bir;,,,,,,
before,sebelum;,,,,,,
before,sebelum,,,,,,
begajulan,susah diatur,,,,,,
bege,bego;,,,,,,
begenean,beginian;,,,,,,
begete,banget,,,,,,
begimana,bagaimana;,,,,,,
begimane,bagaimana,,,,,,
beginii,begini,,,,,,
beginiiii,begini,,,,,,
begitupin,begitupun;,,,,,,
begituu,begitu;,,,,,,
bego2in,bego begoin;,,,,,,
begoh,bego,,,,,,
begok,bego,,,,,,
begok,bego,,,,,,
begokk,bego;,,,,,,
begonya,bego nya,,,,,,
begtu,begitu,,,,,,
beh,beuh;,,,,,,
behavioralistik,behavioristik;,,,,,,
beiringan,beriringan;,,,,,,
bejad,bejat;,,,,,,
bejanggut,berjanggut;,,,,,,
bejat,rusak,,,,,,
bejibun,banyak sekali,,,,,,
bejilbbnya,berjilbabnya,,,,,,
bejo,beruntung;,,,,,,
bekaca,berkaca,,,,,,
bekasisah,bekasi sah;,,,,,,
bekel,bekal;,,,,,,
beken,terkenal,,,,,,
bekerjasama,bekerja sama;,,,,,,
bekingin,lindungi;,,,,,,
bekuasa,berkuasa;,,,,,,
"bela""in",membela-bela,,,,,,
bela2,bela bela;,,,,,,
bela2in,membela-bela,,,,,,
belagak,belaga;,,,,,,
belagu,belaga;,,,,,,
belagu,sok,,,,,,
belagunya,belaganya;,,,,,,
belain,membela,,,,,,
belain,membela,,,,,,
belaislambelaislambelaislam,bela islam;,,,,,,
belangsak,blangsak;,,,,,,
belanjaa,belanja,,,,,,
belaquran,bela alquran;,,,,,,
belarut,berlarut;,,,,,,
belekuk,belekok;,,,,,,
belepotan,berlepotan;,,,,,,
belepotan,berantakan,,,,,,
belgium,belgia;,,,,,,
beli2,beli beli;,,,,,,
belibet,berbelit;,,,,,,
beliiin,belikan,,,,,,
beliin,membelikan,,,,,,
belina,belinya;,,,,,,
belio,beliau;,,,,,,
belisahambrisyariah,beli saham bank rakyat indonesia syariah;,,,,,,
bell,bel;,,,,,,
bellain,membela,,,,,,
belokin,belokkan;,,,,,,
belom,belum,,,,,,
belomm,belum;,,,,,,
belon,belum;,,,,,,
belooomm,belum,,,,,,
belun,belum;,,,,,,
beluumm,belum,,,,,,
bem,badan eksekutif mahasiswa;,,,,,,
bembem,badan eksekutif mahasiswa;,,,,,,
benahin,membenahi,,,,,,
"benar""",benar-benar,,,,,,
benar2,benar-benar,,,,,,
benar2dpt,benar benar dapat;,,,,,,
benarin,membenarkan,,,,,,
benc,bench;,,,,,,
bencar,bentar;,,,,,,
bencii,benci;,,,,,,
bencoonngg,bencong;,,,,,,
benda2,benda-benda,,,,,,
beneer,benar;,,,,,,
bener,benar,,,,,,
bener,benar,,,,,,
"bener""",benar-benar,,,,,,
bener2,benar-benar,,,,,,
bener2nye,benar benarnya;,,,,,,
beneraan,benaran,,,,,,
beneran,benaran,,,,,,
beneran,benaran,,,,,,
benerannya,benarannya;,,,,,,
benerin,benarkan;,,,,,,
benerkan,benarkan;,,,,,,
benerpun,benarpun;,,,,,,
benerr,benar,,,,,,
benet,benar,,,,,,
benetaran,benaran,,,,,,
bengad,bengal;,,,,,,
benget,banget;,,,,,,
bengitu,begitu;,,,,,,
bengkak2,bengkak-bengkak,,,,,,
benneeeeeerr,benar,,,,,,
bennett,bennet;,,,,,,
benr2,benar benar;,,,,,,
bentarr,bentar,,,,,,
bentukny,bentuknya;,,,,,,
benzen,benzena;,,,,,,
bepe,bambang pamungkas;,,,,,,
ber2,berdua,,,,,,
ber3,bertiga;,,,,,,
beraan,beran;,,,,,,
berabad2,beradad abad;,,,,,,
berabtad,berabad;,,,,,,
berafliasi,berafiliasi;,,,,,,
beraktifitas,beraktivitas;,,,,,,
berandai2,berandai-andai,,,,,,
berangat,berangkat,,,,,,
berani2,berani-berani,,,,,,
beranitraveling,berani jalan jalan;,,,,,,
berantem,bertengkar;,,,,,,
berantem,bertengkar,,,,,,
beraqidah,berakidah;,,,,,,
berarto,berarti,,,,,,
berashitam,beras hitam;,,,,,,
berati,berarti,,,,,,
beratt,berat;,,,,,,
beratttttttt,berat,,,,,,
beratus2,beratus ratus;,,,,,,
berbahay,berbahaya;,,,,,,
berbakiti,berbakti,,,,,,
berbeda2,berbeda-beda,,,,,,
berbhinneka,berbineka;,,,,,,
berbie,barbie;,,,,,,
berbiiiiiihhh,barbie,,,,,,
berbondong2,berbondong bondong;,,,,,,
berbudaye,berbudaya;,,,,,,
bercita2,bercita cita;,,,,,,
berdialogis,berdialog;,,,,,,
berdo,berdoa;,,,,,,
berenanh,berenang,,,,,,
berendem,berendam;,,,,,,
berenti,berhenti;,,,,,,
beres,selesai,,,,,,
beres2,beres beres;,,,,,,
beresiko,berisiko;,,,,,,
beresin,bereskan;,,,,,,
beress,beres;,,,,,,
bereukumene,beroikumene;,,,,,,
ber'expresi,berekspresi,,,,,,
berfikir,berpikir,,,,,,
berfikir,berpikir,,,,,,
berfikiran,berpikiran,,,,,,
berfikirnya,berpikirnya;,,,,,,
bergengam,bergenggam;,,,,,,
berghibah,bergibah;,,,,,,
bergiziah,bergizi;,,,,,,
bergoncang,berguncang;,,,,,,
berguman,bergumam;,,,,,,
bergunaa,berguna,,,,,,
berharab,berharap;,,,,,,
berhatap,berharap;,,,,,,
berhati2,berhati hati;,,,,,,
berhbgan,berhubungan;,,,,,,
berhijap,berhijab,,,,,,
berhnti,berhenti;,,,,,,
berhub,berhubung;,,,,,,
beribadat,beribadah;,,,,,,
beribu2,beribu ribu;,,,,,,
berikht,berikut;,,,,,,
berikutnye,berikutnya;,,,,,,
berindak,bertindak;,,,,,,
berit,berita;,,,,,,
berita2,berita berita;,,,,,,
beritaÃƒÂ¢Ã¯Â¿Â½ terbaru,berita terbaru;,,,,,,
beritadan,berita dan;,,,,,,
beritadunia,berita dunia;,,,,,,
beritaekonomi,berita ekonomi;,,,,,,
beritain,memberitakan;,,,,,,
beritaislam,berita islam;,,,,,,
